"CountryCode","SeriesCode","Year","DESCRIPTION",
"MAR","IT.NET.USER.ZS","YR2009","Source: Agence Nationale de Réglementation des Télécommunications;Note: Population age 12-65.",
"MAR","IT.NET.USER.ZS","YR2010","Source: Agence Nationale de Réglementation des Télécommunications;Note: Estimate for population age 6-74 in electrified areas (98% of households are in electrified areas (with 86;4% in rural areas)).",
"MAR","IT.NET.USER.ZS","YR2011","Source: Agence Nationale de Réglementation des Télécommunications;Note: Population age 12-65. Living in electrified areas.",
"MAR","IT.NET.USER.ZS","YR2012","Source: AGENCE NATIONALE DE REGLEMENTATION DES TELECOMMUJNICATIONS;Note: Population aged 6 to 74 using Internet in the last 12 months.",
"MAR","IT.NET.USER.ZS","YR2013","Source: AGENCE NATIONALE DE REGLEMENTATION DES TELECOMMUJNICATIONS;Note: Population aged 5 to 75 using Internet in the last 12 months.",
"MAR","IT.NET.USER.ZS","YR2014","Source: AGENCE NATIONALE DE REGLEMENTATION DES TELECOMMUJNICATIONS;Note: Population aged 5 to 75 using Internet in the last 3 months.",
"MAR","IT.NET.USER.ZS","YR2015","Source: Agence Nationale de Réglementation des Télécommunications;Note: Population age 5+ using Internet in the last 3 months.",
"MAR","IT.NET.USER.ZS","YR2016","Source: Agence Nationale de Réglementation des Télécommunications",
"MAR","IT.NET.USER.ZS","YR2017","Source: Agence Nationale de Réglementation des Télécommunications",
"MAR","IT.NET.USER.ZS","YR2018","Source: Agence Nationale de Réglementation des Télécommunications",
"MAR","SE.ADT.LITR.ZS","YR2012","UIS Estimation",
"MAR","SE.ADT.LITR.ZS","YR2018","UIS Estimation",
"MAR","SE.ENR.PRSC.FM.ZS","YR2001","UIS Estimation",
"MAR","SE.ENR.PRSC.FM.ZS","YR2002","UIS Estimation",
"MAR","SH.DYN.MORT","YR1960","Uncertainty bound is 214.9 - 263.8",
"MAR","SH.DYN.MORT","YR1961","Uncertainty bound is 212 - 256.7",
"MAR","SH.DYN.MORT","YR1962","Uncertainty bound is 208.8 - 249.8",
"MAR","SH.DYN.MORT","YR1963","Uncertainty bound is 205.2 - 242.9",
"MAR","SH.DYN.MORT","YR1964","Uncertainty bound is 201.2 - 236.3",
"MAR","SH.DYN.MORT","YR1965","Uncertainty bound is 197.1 - 229.8",
"MAR","SH.DYN.MORT","YR1966","Uncertainty bound is 192.5 - 223.5",
"MAR","SH.DYN.MORT","YR1967","Uncertainty bound is 188 - 217.1",
"MAR","SH.DYN.MORT","YR1968","Uncertainty bound is 183.6 - 211.2",
"MAR","SH.DYN.MORT","YR1969","Uncertainty bound is 179.4 - 205.4",
"MAR","SH.DYN.MORT","YR1970","Uncertainty bound is 175.5 - 200.3",
"MAR","SH.DYN.MORT","YR1971","Uncertainty bound is 171.8 - 195.4",
"MAR","SH.DYN.MORT","YR1972","Uncertainty bound is 168.1 - 190.8",
"MAR","SH.DYN.MORT","YR1973","Uncertainty bound is 164.1 - 186",
"MAR","SH.DYN.MORT","YR1974","Uncertainty bound is 159.6 - 181",
"MAR","SH.DYN.MORT","YR1975","Uncertainty bound is 154.7 - 175.5",
"MAR","SH.DYN.MORT","YR1976","Uncertainty bound is 149.3 - 169.3",
"MAR","SH.DYN.MORT","YR1977","Uncertainty bound is 143.4 - 162.5",
"MAR","SH.DYN.MORT","YR1978","Uncertainty bound is 137.1 - 155.4",
"MAR","SH.DYN.MORT","YR1979","Uncertainty bound is 130.9 - 148",
"MAR","SH.DYN.MORT","YR1980","Uncertainty bound is 124.5 - 140.7",
"MAR","SH.DYN.MORT","YR1981","Uncertainty bound is 118.3 - 133.7",
"MAR","SH.DYN.MORT","YR1982","Uncertainty bound is 112.2 - 126.9",
"MAR","SH.DYN.MORT","YR1983","Uncertainty bound is 106.3 - 120.4",
"MAR","SH.DYN.MORT","YR1984","Uncertainty bound is 100.7 - 114.2",
"MAR","SH.DYN.MORT","YR1985","Uncertainty bound is 95.3 - 108.4",
"MAR","SH.DYN.MORT","YR1986","Uncertainty bound is 90.3 - 103",
"MAR","SH.DYN.MORT","YR1987","Uncertainty bound is 85.5 - 98",
"MAR","SH.DYN.MORT","YR1988","Uncertainty bound is 81.3 - 93.3",
"MAR","SH.DYN.MORT","YR1989","Uncertainty bound is 77.3 - 89",
"MAR","SH.DYN.MORT","YR1990","Uncertainty bound is 73.7 - 84.9",
"MAR","SH.DYN.MORT","YR1991","Uncertainty bound is 70.3 - 81.1",
"MAR","SH.DYN.MORT","YR1992","Uncertainty bound is 67 - 77.6",
"MAR","SH.DYN.MORT","YR1993","Uncertainty bound is 63.8 - 74.2",
"MAR","SH.DYN.MORT","YR1994","Uncertainty bound is 60.7 - 70.8",
"MAR","SH.DYN.MORT","YR1995","Uncertainty bound is 57.7 - 67.7",
"MAR","SH.DYN.MORT","YR1996","Uncertainty bound is 54.8 - 64.7",
"MAR","SH.DYN.MORT","YR1997","Uncertainty bound is 52.1 - 61.9",
"MAR","SH.DYN.MORT","YR1998","Uncertainty bound is 49.5 - 59.2",
"MAR","SH.DYN.MORT","YR1999","Uncertainty bound is 47.1 - 56.7",
"MAR","SH.DYN.MORT","YR2000","Uncertainty bound is 44.9 - 54.2",
"MAR","SH.DYN.MORT","YR2001","Uncertainty bound is 42.8 - 51.9",
"MAR","SH.DYN.MORT","YR2002","Uncertainty bound is 40.9 - 49.8",
"MAR","SH.DYN.MORT","YR2003","Uncertainty bound is 39.1 - 47.7",
"MAR","SH.DYN.MORT","YR2004","Uncertainty bound is 37.3 - 45.8",
"MAR","SH.DYN.MORT","YR2005","Uncertainty bound is 35.6 - 43.9",
"MAR","SH.DYN.MORT","YR2006","Uncertainty bound is 34 - 42.1",
"MAR","SH.DYN.MORT","YR2007","Uncertainty bound is 32.5 - 40.4",
"MAR","SH.DYN.MORT","YR2008","Uncertainty bound is 30.9 - 38.8",
"MAR","SH.DYN.MORT","YR2009","Uncertainty bound is 29.5 - 37.3",
"MAR","SH.DYN.MORT","YR2010","Uncertainty bound is 28 - 35.9",
"MAR","SH.DYN.MORT","YR2011","Uncertainty bound is 26.4 - 34.6",
"MAR","SH.DYN.MORT","YR2012","Uncertainty bound is 25 - 33.5",
"MAR","SH.DYN.MORT","YR2013","Uncertainty bound is 23.5 - 32.4",
"MAR","SH.DYN.MORT","YR2014","Uncertainty bound is 22.1 - 31.5",
"MAR","SH.DYN.MORT","YR2015","Uncertainty bound is 20.8 - 30.6",
"MAR","SH.DYN.MORT","YR2016","Uncertainty bound is 19.5 - 29.9",
"MAR","SH.DYN.MORT","YR2017","Uncertainty bound is 18.3 - 29.1",
"MAR","SH.DYN.MORT","YR2018","Uncertainty bound is 17.2 - 28.5",
"MAR","SH.DYN.MORT","YR2019","Uncertainty bound is 16.1 - 28.2",
"MAR","SH.STA.OWAD.ZS","YR1975","Plausible bound is 22.9 - 37",
"MAR","SH.STA.OWAD.ZS","YR1976","Plausible bound is 23.9 - 37.4",
"MAR","SH.STA.OWAD.ZS","YR1977","Plausible bound is 24.8 - 37.8",
"MAR","SH.STA.OWAD.ZS","YR1978","Plausible bound is 25.7 - 38.3",
"MAR","SH.STA.OWAD.ZS","YR1979","Plausible bound is 26.7 - 38.8",
"MAR","SH.STA.OWAD.ZS","YR1980","Plausible bound is 27.7 - 39.4",
"MAR","SH.STA.OWAD.ZS","YR1981","Plausible bound is 28.6 - 39.9",
"MAR","SH.STA.OWAD.ZS","YR1982","Plausible bound is 29.5 - 40.5",
"MAR","SH.STA.OWAD.ZS","YR1983","Plausible bound is 30.5 - 41.2",
"MAR","SH.STA.OWAD.ZS","YR1984","Plausible bound is 31.4 - 41.8",
"MAR","SH.STA.OWAD.ZS","YR1985","Plausible bound is 32.4 - 42.4",
"MAR","SH.STA.OWAD.ZS","YR1986","Plausible bound is 33.3 - 43.1",
"MAR","SH.STA.OWAD.ZS","YR1987","Plausible bound is 34.2 - 43.7",
"MAR","SH.STA.OWAD.ZS","YR1988","Plausible bound is 35.1 - 44.4",
"MAR","SH.STA.OWAD.ZS","YR1989","Plausible bound is 36 - 45.1",
"MAR","SH.STA.OWAD.ZS","YR1990","Plausible bound is 36.9 - 45.8",
"MAR","SH.STA.OWAD.ZS","YR1991","Plausible bound is 37.8 - 46.5",
"MAR","SH.STA.OWAD.ZS","YR1992","Plausible bound is 38.6 - 47.2",
"MAR","SH.STA.OWAD.ZS","YR1993","Plausible bound is 39.5 - 47.9",
"MAR","SH.STA.OWAD.ZS","YR1994","Plausible bound is 40.4 - 48.6",
"MAR","SH.STA.OWAD.ZS","YR1995","Plausible bound is 41.2 - 49.3",
"MAR","SH.STA.OWAD.ZS","YR1996","Plausible bound is 42 - 50",
"MAR","SH.STA.OWAD.ZS","YR1997","Plausible bound is 42.8 - 50.7",
"MAR","SH.STA.OWAD.ZS","YR1998","Plausible bound is 43.6 - 51.3",
"MAR","SH.STA.OWAD.ZS","YR1999","Plausible bound is 44.4 - 52",
"MAR","SH.STA.OWAD.ZS","YR2000","Plausible bound is 45.1 - 52.7",
"MAR","SH.STA.OWAD.ZS","YR2001","Plausible bound is 45.8 - 53.3",
"MAR","SH.STA.OWAD.ZS","YR2002","Plausible bound is 46.6 - 54",
"MAR","SH.STA.OWAD.ZS","YR2003","Plausible bound is 47.3 - 54.6",
"MAR","SH.STA.OWAD.ZS","YR2004","Plausible bound is 48 - 55.3",
"MAR","SH.STA.OWAD.ZS","YR2005","Plausible bound is 48.7 - 56",
"MAR","SH.STA.OWAD.ZS","YR2006","Plausible bound is 49.3 - 56.7",
"MAR","SH.STA.OWAD.ZS","YR2007","Plausible bound is 50 - 57.4",
"MAR","SH.STA.OWAD.ZS","YR2008","Plausible bound is 50.8 - 58.1",
"MAR","SH.STA.OWAD.ZS","YR2009","Plausible bound is 51.4 - 58.9",
"MAR","SH.STA.OWAD.ZS","YR2010","Plausible bound is 52.1 - 59.7",
"MAR","SH.STA.OWAD.ZS","YR2011","Plausible bound is 52.7 - 60.6",
"MAR","SH.STA.OWAD.ZS","YR2012","Plausible bound is 53.3 - 61.4",
"MAR","SH.STA.OWAD.ZS","YR2013","Plausible bound is 54 - 62.3",
"MAR","SH.STA.OWAD.ZS","YR2014","Plausible bound is 54.5 - 63.2",
"MAR","SH.STA.OWAD.ZS","YR2015","Plausible bound is 55.1 - 64.1",
"MAR","SH.STA.OWAD.ZS","YR2016","Plausible bound is 55.6 - 65",
"MAR","SI.DST.FRST.20","YR1984","Based on data from ECDM. Estimated from grouped consumption data.",
"MAR","SI.DST.FRST.20","YR1990","Based on data from ENCV. Estimated from grouped consumption data.",
"MAR","SI.DST.FRST.20","YR1998","Based on data from ENNVM. Estimated from grouped consumption data.",
"MAR","SI.DST.FRST.20","YR2000","Based on data from ENCDM. Estimated from unit-record consumption data.",
"MAR","SI.DST.FRST.20","YR2006","Based on data from ENNVM. Estimated from unit-record consumption data.",
"MAR","SI.DST.FRST.20","YR2013","Based on data from ENCDM. Estimated from unit-record consumption data.",
"MAR","SI.POV.GINI","YR1984","Based on data from ECDM. Estimated from grouped consumption data.",
"MAR","SI.POV.GINI","YR1990","Based on data from ENCV. Estimated from grouped consumption data.",
"MAR","SI.POV.GINI","YR1998","Based on data from ENNVM. Estimated from grouped consumption data.",
"MAR","SI.POV.GINI","YR2000","Based on data from ENCDM. Estimated from unit-record consumption data.",
"MAR","SI.POV.GINI","YR2006","Based on data from ENNVM. Estimated from unit-record consumption data.",
"MAR","SI.POV.GINI","YR2013","Based on data from ENCDM. Estimated from unit-record consumption data.",
"MAR","SI.POV.NAHC","YR1998    ","Source: Royaume du Maroc Haut-Commissariat au Plan. Dynamiques de la pauvreté au Maroc. (http://www.hcp.ma/file/111923/). Poverty line is absolute. Government estimate.",
"MAR","SI.POV.NAHC","YR2000    ","Source: Royaume du Maroc Haut-Commissariat au Plan. Dynamiques de la pauvreté au Maroc. (http://www.hcp.ma/file/111923/) and http://www.hcp.ma/Indices-de-la-pauvrete-vulnerabilite-et-inegalite-selon-le-milieu-de-residence-1985-2007_a658.html. Poverty line is absolute. Government estimate.",
"MAR","SI.POV.NAHC","YR2006","Source: Royaume du Maroc Haut-Commissariat au Plan. Dynamiques de la pauvreté au Maroc.(http://www.hcp.ma/file/111923/) and http://www.hcp.ma/Indices-de-la-pauvrete-vulnerabilite-et-inegalite-selon-le-milieu-de-residence-1985-2007_a658.html. Poverty line is absolute. Government estimate.",
"MAR","SI.POV.NAHC","YR2007    ","Source: Royaume du Maroc Haut-Commissariat au Plan. Dynamiques de la pauvreté au Maroc.(http://www.hcp.ma/file/111923/) and http://www.hcp.ma/Indices-de-la-pauvrete-vulnerabilite-et-inegalite-selon-le-milieu-de-residence-1985-2007_a658.html. Poverty line is absolute. Government estimate.",
"MAR","SI.POV.NAHC","YR2013","Source: Royaume du Maroc Haut-Commissariat au Plan.",
"MAR","SL.TLF.0714.ZS","YR1999","Enquête nationale sur les niveaux de vie des menages.",
"MAR","SL.TLF.0714.ZS","YR2004","Demographic and Health Survey (DHS). Data are for children ages 10-14.",
"MAR","SP.UWT.TFRT","YR1987","Unmet need data do not necessarily correspond to the 2012 DHS definition.Source: Morocco 1987 Demographic and Health Survey",
"MAR","SP.UWT.TFRT","YR1992","Source: Morocco 1992 Demographic and Health Survey",
"MAR","SP.UWT.TFRT","YR1995","Source: Morocco 1995 Enquête de panel sur la population et la santé",
"MAR","SP.UWT.TFRT","YR2004","Source: Morocco 2003-2004 Demographic and Health Survey",
"MAR","SP.UWT.TFRT","YR2011","Survey did not ask whether a child was wanted.Source: Morocco 2011 Enquête Nationale sur la Population et la Santé Familiale",
"MAR","SP.UWT.TFRT","YR2018","Source: Morocco 2018 Enquête Nationale sur la Population et la Santé Familiale",
"MCO","IT.NET.USER.ZS","YR2007","Source: ITU estimate.",
"MCO","IT.NET.USER.ZS","YR2008","Source: Direction des Communications Electroniques",
"MCO","IT.NET.USER.ZS","YR2009","Source: Direction des Communications Electroniques",
"MCO","IT.NET.USER.ZS","YR2010","Source: Direction des Communications Electroniques",
"MCO","IT.NET.USER.ZS","YR2011","Source: ITU estimate.",
"MCO","IT.NET.USER.ZS","YR2012","Source: ITU estimate.",
"MCO","IT.NET.USER.ZS","YR2013","Source: ITU estimate.",
"MCO","IT.NET.USER.ZS","YR2014","Source: ITU estimate.",
"MCO","IT.NET.USER.ZS","YR2015","Source: ITU estimate.",
"MCO","IT.NET.USER.ZS","YR2016","Source: ITU estimate.",
"MCO","IT.NET.USER.ZS","YR2017","Source: ITU estimate.",
"MCO","SH.DYN.MORT","YR1985","Uncertainty bound is 7.2 - 13.2",
"MCO","SH.DYN.MORT","YR1986","Uncertainty bound is 7.2 - 12",
"MCO","SH.DYN.MORT","YR1987","Uncertainty bound is 7.2 - 10.9",
"MCO","SH.DYN.MORT","YR1988","Uncertainty bound is 7.2 - 10",
"MCO","SH.DYN.MORT","YR1989","Uncertainty bound is 7.1 - 9.2",
"MCO","SH.DYN.MORT","YR1990","Uncertainty bound is 7 - 8.6",
"MCO","SH.DYN.MORT","YR1991","Uncertainty bound is 6.8 - 8",
"MCO","SH.DYN.MORT","YR1992","Uncertainty bound is 6.6 - 7.6",
"MCO","SH.DYN.MORT","YR1993","Uncertainty bound is 6.4 - 7.2",
"MCO","SH.DYN.MORT","YR1994","Uncertainty bound is 6.1 - 6.9",
"MCO","SH.DYN.MORT","YR1995","Uncertainty bound is 5.9 - 6.6",
"MCO","SH.DYN.MORT","YR1996","Uncertainty bound is 5.7 - 6.4",
"MCO","SH.DYN.MORT","YR1997","Uncertainty bound is 5.4 - 6.1",
"MCO","SH.DYN.MORT","YR1998","Uncertainty bound is 5.2 - 5.9",
"MCO","SH.DYN.MORT","YR1999","Uncertainty bound is 5 - 5.7",
"MCO","SH.DYN.MORT","YR2000","Uncertainty bound is 4.9 - 5.5",
"MCO","SH.DYN.MORT","YR2001","Uncertainty bound is 4.7 - 5.3",
"MCO","SH.DYN.MORT","YR2002","Uncertainty bound is 4.6 - 5.1",
"MCO","SH.DYN.MORT","YR2003","Uncertainty bound is 4.5 - 5",
"MCO","SH.DYN.MORT","YR2004","Uncertainty bound is 4.3 - 4.9",
"MCO","SH.DYN.MORT","YR2005","Uncertainty bound is 4.2 - 4.8",
"MCO","SH.DYN.MORT","YR2006","Uncertainty bound is 4.1 - 4.6",
"MCO","SH.DYN.MORT","YR2007","Uncertainty bound is 4 - 4.5",
"MCO","SH.DYN.MORT","YR2008","Uncertainty bound is 3.9 - 4.4",
"MCO","SH.DYN.MORT","YR2009","Uncertainty bound is 3.8 - 4.4",
"MCO","SH.DYN.MORT","YR2010","Uncertainty bound is 3.7 - 4.3",
"MCO","SH.DYN.MORT","YR2011","Uncertainty bound is 3.5 - 4.3",
"MCO","SH.DYN.MORT","YR2012","Uncertainty bound is 3.4 - 4.4",
"MCO","SH.DYN.MORT","YR2013","Uncertainty bound is 3.2 - 4.4",
"MCO","SH.DYN.MORT","YR2014","Uncertainty bound is 3 - 4.4",
"MCO","SH.DYN.MORT","YR2015","Uncertainty bound is 2.8 - 4.4",
"MCO","SH.DYN.MORT","YR2016","Uncertainty bound is 2.6 - 4.5",
"MCO","SH.DYN.MORT","YR2017","Uncertainty bound is 2.5 - 4.5",
"MCO","SH.DYN.MORT","YR2018","Uncertainty bound is 2.3 - 4.5",
"MCO","SH.DYN.MORT","YR2019","Uncertainty bound is 2.1 - 4.5",
"MCO","SH.MED.BEDS.ZS","YR2011","Source: European Health for All Database (HFA-DB)",
"MDA","IT.NET.USER.ZS","YR2005","Source: National Regulatory Agency for Electronic Communications and Information Technology",
"MDA","IT.NET.USER.ZS","YR2006","Source: National Regulatory Agency for Electronic Communications and Information Technology",
"MDA","IT.NET.USER.ZS","YR2007","Source: National Regulatory Agency for Electronic Communications and Information Technology",
"MDA","IT.NET.USER.ZS","YR2008","Source: National Regulatory Agency for Electronic Communications and Information Technology;Note: Based on RCC data.",
"MDA","IT.NET.USER.ZS","YR2009","Source: ITU estimate.",
"MDA","IT.NET.USER.ZS","YR2010","Source: ITU estimate.",
"MDA","IT.NET.USER.ZS","YR2011","Source: National Regulatory Agency for Electronic Communications and Information Technology",
"MDA","IT.NET.USER.ZS","YR2012","Source: ITU estimate.",
"MDA","IT.NET.USER.ZS","YR2013","Source: Government of Moldova E-Government Center.",
"MDA","IT.NET.USER.ZS","YR2014","Source: Ministry of Information Technologies and Communication",
"MDA","IT.NET.USER.ZS","YR2015","Source: Ministry of Information Technologies and Communication",
"MDA","IT.NET.USER.ZS","YR2016","Source: National Bureau of Statistics of the Republic of Moldova;Note: According to the Analytical Survey report “Citizens” perception; uptake and support for the e-Transformation of Governance in the Republic of  Moldova” – 2016; the share of Internet users who accessed the Internet over the past 12 months at least once a d",
"MDA","IT.NET.USER.ZS","YR2017","Source: ITU estimate.",
"MDA","SE.ENR.PRSC.FM.ZS","YR2001","UIS Estimation",
"MDA","SE.ENR.PRSC.FM.ZS","YR2002","UIS Estimation",
"MDA","SE.ENR.PRSC.FM.ZS","YR2003","UIS Estimation",
"MDA","SE.ENR.PRSC.FM.ZS","YR2004","UIS Estimation",
"MDA","SH.DYN.MORT","YR1971","Uncertainty bound is 45.1 - 92.2",
"MDA","SH.DYN.MORT","YR1972","Uncertainty bound is 45.3 - 86.9",
"MDA","SH.DYN.MORT","YR1973","Uncertainty bound is 45.1 - 82.8",
"MDA","SH.DYN.MORT","YR1974","Uncertainty bound is 44.7 - 78.8",
"MDA","SH.DYN.MORT","YR1975","Uncertainty bound is 44.2 - 75",
"MDA","SH.DYN.MORT","YR1976","Uncertainty bound is 43.8 - 71.3",
"MDA","SH.DYN.MORT","YR1977","Uncertainty bound is 43.1 - 68.1",
"MDA","SH.DYN.MORT","YR1978","Uncertainty bound is 42.6 - 65.2",
"MDA","SH.DYN.MORT","YR1979","Uncertainty bound is 42 - 62.5",
"MDA","SH.DYN.MORT","YR1980","Uncertainty bound is 41.1 - 60.3",
"MDA","SH.DYN.MORT","YR1981","Uncertainty bound is 40.1 - 58.1",
"MDA","SH.DYN.MORT","YR1982","Uncertainty bound is 38.7 - 55.9",
"MDA","SH.DYN.MORT","YR1983","Uncertainty bound is 37.2 - 53.7",
"MDA","SH.DYN.MORT","YR1984","Uncertainty bound is 35.5 - 51.1",
"MDA","SH.DYN.MORT","YR1985","Uncertainty bound is 33.9 - 48.3",
"MDA","SH.DYN.MORT","YR1986","Uncertainty bound is 32.5 - 45.2",
"MDA","SH.DYN.MORT","YR1987","Uncertainty bound is 31.2 - 42.4",
"MDA","SH.DYN.MORT","YR1988","Uncertainty bound is 30.1 - 40.2",
"MDA","SH.DYN.MORT","YR1989","Uncertainty bound is 29.2 - 38.8",
"MDA","SH.DYN.MORT","YR1990","Uncertainty bound is 28.5 - 38.5",
"MDA","SH.DYN.MORT","YR1991","Uncertainty bound is 28.5 - 39.2",
